market,matchup,side,player,line,expected,model_prob_over
batter_tb,ATL@COL,HOME,slot 7 (id 664954),3.5,1.63,0.0833
batter_tb,ATL@COL,HOME,slot 8 (id 678662),1.5,1.0,0.2646
batter_tb,ATL@COL,HOME,slot 8 (id 678662),2.5,1.0,0.0805
batter_tb,ATL@COL,HOME,slot 8 (id 678662),3.5,1.0,0.019
batter_tb,ATL@COL,HOME,slot 9 (id 664983),1.5,1.33,0.3825
batter_tb,ATL@COL,HOME,slot 9 (id 664983),2.5,1.33,0.149
batter_tb,ATL@COL,HOME,slot 9 (id 664983),3.5,1.33,0.0458
batter_tb,ATL@COL,HOME,slot 10 (id 607536),1.5,1.62,0.4815
batter_tb,ATL@COL,HOME,slot 10 (id 607536),2.5,1.62,0.2218
batter_tb,ATL@COL,HOME,slot 10 (id 607536),3.5,1.62,0.0816
